JOB_ID,PLATFORM,DATE,DEPARTURE_AIRPORT,DESTINATION_AIRPORT,FLIGHT_MARKETING,FLIGHT_CODE,CABIN_CLASS,DEPARTURE_TIME,ARRIVAL_TIME,TRANSIT,TRANSIT_INFO,FLIGHT_DURATION,RATES
1,BOOKING.COM,2023-08-09,CGK,JFK,"Lufthansa, operated by Singapore Airlines, Swiss","NH836, AC10, AC8556",ECONOMY,06:20:00,22:00:00,2,"CGK, NRT, YYZ, JFK",26H 40M,91985173.98
1,BOOKING.COM,2023-08-09,CGK,JFK,"Lufthansa, operated by Singapore Airlines, Swiss","NH836, AC10, AC8556",ECONOMY,00:05:00,06:14:00,2,"CGK, NRT, YYZ, JFK",41H 09M,66509077.16
1,BOOKING.COM,2023-08-09,CGK,JFK,"Lufthansa, operated by Singapore Airlines, Swiss","SQ8593, SQ24","ECONOMY, BUSINESS",19:55:00,18:50:00,1,"CGK, SIN, JFK",33H 55M,85411497.73
1,BOOKING.COM,2023-08-09,CGK,JFK,"Lufthansa, operated by Singapore Airlines, Swiss","SQ8593, SQ24","ECONOMY, BUSINESS",13:50:00,20:05:00,2,"CGK, SIN, JFK",41H 15M,66755219.36
1,BOOKING.COM,2023-08-09,CGK,JFK,"Lufthansa, operated by Singapore Airlines, Swiss","MH722, MH72, MH9210",ECONOMY,18:25:00,06:00:00,2,"CGK, KUL, HKG, JFK",46H 35M,61632072.62
1,BOOKING.COM,2023-08-09,CGK,JFK,"Lufthansa, operated by Singapore Airlines, Swiss","AA8498, AA8403","FIRST CLASS, BUSINESS",21:55:00,11:05:00,1,"CGK, NRT, JFK",24H 10M,111722390.32
1,BOOKING.COM,2023-08-09,CGK,JFK,"Lufthansa, operated by Singapore Airlines, Swiss","SQ951, SQ32, SQ1432",BUSINESS,05:25:00,22:59:00,2,"CGK, SIN, SFO, JFK",28H 34M,90658093.8
1,BOOKING.COM,2023-08-09,CGK,JFK,"Lufthansa, operated by Singapore Airlines, Swiss","SQ959, SQ24",BUSINESS,14:10:00,18:50:00,1,"CGK, SIN, SFO",39H 40M,79532223.9
1,BOOKING.COM,2023-08-09,CGK,JFK,"Lufthansa, operated by Singapore Airlines, Swiss","SQ959, SQ24",BUSINESS,01:20:00,20:25:00,1,"CGK, SIN, JFK",30H 05M,99546444.78
1,BOOKING.COM,2023-08-09,CGK,JFK,"Lufthansa, operated by Singapore Airlines, Swiss","MH720, MH72, MH9210",ECONOMY,16:05:00,06:00:00,2,"CGK, KUL, HKG, JFK",48H 55M,63807866.87
1,BOOKING.COM,2023-08-09,CGK,JFK,"Lufthansa, operated by Singapore Airlines, Swiss","MH720, MH72, MH9210",ECONOMY,05:25:00,07:00:00,2,"CGK, KUL, HKG, JFK",36H 35M,79748260.21
1,BOOKING.COM,2023-08-09,CGK,JFK,"Cathay Pacific Airways, Lufthansa","CX776, CX6799, LH404",ECONOMY,14:20:00,20:05:00,2,"CGK, HKG, FRA, JFK",40H 45M,122801210.29
1,BOOKING.COM,2023-08-09,CGK,JFK,"Cathay Pacific Airways, Lufthansa","BR238, CI61, LH404","ECONOMY, PREMIUM ECONOMY",14:20:00,20:05:00,2,"CGK, TPE, FRA, JFK",40H 45M,135238729.2
1,BOOKING.COM,2023-08-09,CGK,JFK,"Cathay Pacific Airways, Lufthansa","BR238, CI61, LH404","ECONOMY, PREMIUM ECONOMY",05:25:00,10:55:00,2,"CGK, TPE, FRA, JFK",40H 30M,136349773.07
1,BOOKING.COM,2023-08-09,CGK,JFK,"Cathay Pacific Airways, Lufthansa","CX798, CX2474, BR32","ECONOMY, BUSINESS",00:05:00,22:05:00,2,"CGK, HKG, TPE, JFK",33H 00M,165638124.05
1,BOOKING.COM,2023-08-09,CGK,JFK,"Cathay Pacific Airways, Lufthansa","CX798, CX450, BR32","ECONOMY, BUSINESS",00:05:00,22:05:00,2,"CGK, HKG, TPE, JFK",33H 00M,165638124.05
1,BOOKING.COM,2023-08-09,CGK,JFK,"Cathay Pacific Airways, Lufthansa","CX798, CX488, BR32","ECONOMY, BUSINESS",00:05:00,22:05:00,2,"CGK, HKG, TPE, JFK",33H 00M,165638124.05
1,BOOKING.COM,2023-08-09,CGK,JFK,"Cathay Pacific Airways, Lufthansa","CX798, CX494, BR32","ECONOMY, BUSINESS",00:05:00,22:05:00,2,"CGK, HKG, TPE, JFK",33H 00M,165638124.05
1,BOOKING.COM,2023-08-09,CGK,JFK,"Cathay Pacific Airways, Lufthansa","CX798, CX564, BR32","ECONOMY, BUSINESS",00:05:00,22:05:00,2,"CGK, HKG, TPE, JFK",33H 00M,165638124.05
1,BOOKING.COM,2023-08-09,CGK,JFK,"Cathay Pacific Airways, Lufthansa","GA832, CX716, CX844",BUSINESS,11:45:00,06:00:00,2,"CGK, SIN, HKG, JFK",29H 15M,195080786.69
1,BOOKING.COM,2023-08-09,CGK,JFK,"Cathay Pacific Airways, Lufthansa","GA828, OM5620, CX844",BUSINESS,08:35:00,06:00:00,2,"CGK, SIN, HKG, JFK",32H 25M,195157942.51
1,BOOKING.COM,2023-08-09,CGK,JFK,"Cathay Pacific Airways, Lufthansa","GA828, OM5620, CX844",BUSINESS,08:35:00,06:00:00,2,"CGK, SIN, HKG, JFK",32H 25M,195250529.5
1,BOOKING.COM,2023-08-09,CGK,JFK,"Cathay Pacific Airways, Lufthansa","GA828, CX716, CX844",BUSINESS,08:35:00,06:00:00,2,"CGK, SIN, HKG, JFK",32H 25M,195250529.5
1,BOOKING.COM,2023-08-09,CGK,JFK,"Cathay Pacific Airways, Lufthansa","GA828, CX716, CX844",BUSINESS,18:40:00,10:55:00,2,"CGK, SIN, HKG, JFK",27H 15M,232516792.74
1,BOOKING.COM,2023-08-09,CGK,JFK,"Cathay Pacific Airways, Lufthansa","VN630, VN3496, NH110","FIRST CLASS, ECONOMY",13:50:00,10:55:00,2,"CGK, SGN, HND, JFK",32H 05M,222718003.03
1,BOOKING.COM,2023-08-09,CGK,JFK,"Cathay Pacific Airways, Lufthansa","GA836, NH6258, NH110","FIRST CLASS, ECONOMY",14:40:00,10:55:00,2,"CGK, SIN, HND, JFK",31H 15M,232516792.74
